삭제,bsn_tp,crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt
,E003,K,아이컴포넌트,A059100,합병등종료보고서(자산양수도),20110107000144,아이컴포넌트,20110107
,E003,K,인선이엔티,A060150,영업양수ㆍ도종료보고서,20060201000315,인선이엔티,20060201
,E003,K,인선이엔티,A060150,자산양수ㆍ도종료보고서,20060706000142,인선이엔티,20060706
,E003,K,인선이엔티,A060150,합병등종료보고서(영업양수도),20131115000206,인선이엔티,20131115
,E003,K,이그잭스,A060230,자산양수ㆍ도종료보고서,20051031000227,이그잭스,20051031
,E003,K,이그잭스,A060230,자산양수ㆍ도종료보고서,20060131000065,이그잭스,20060131
,E003,K,이그잭스,A060230,자산양수ㆍ도종료보고서,20060327000950,이그잭스,20060328
,E003,K,이그잭스,A060230,자산양수ㆍ도종료보고서,20081230000345,이그잭스,20081230
,E003,K,이그잭스,A060230,합병등종료보고서(영업양수도),20120222000058,이그잭스,20120222
,E003,K,이그잭스,A060230,합병등종료보고서(자산양수도),20131015000237,이그잭스,20131015
,E003,K,이그잭스,A060230,합병등종료보고서(자산양수도),20131216000241,이그잭스,20131216
,E003,K,이그잭스,A060230,합병등종료보고서(자산양수도),20140919000245,이그잭스,20140919
,E003,K,이그잭스,A060230,합병등종료보고서(자산양수도),20171130001080,이그잭스,20171130
,E003,K,이그잭스,A060230,합병등종료보고서(자산양수도),20180525000314,이그잭스,20180525
,E003,K,이그잭스,A060230,합병등종료보고서(자산양수도),20180821000379,이그잭스,20180821
,E003,K,룽투코리아,A060240,자산양수ㆍ도종료보고서,20050201000060,룽투코리아,20050201
,E003,K,룽투코리아,A060240,자산양수ㆍ도종료보고서,20050725000191,룽투코리아,20050725
,E003,K,룽투코리아,A060240,자산양수ㆍ도종료보고서,20060302000470,룽투코리아,20060302
,E003,K,룽투코리아,A060240,자산양수ㆍ도종료보고서,20090129000205,룽투코리아,20090129
,E003,K,룽투코리아,A060240,합병등종료보고서(자산양수도),20091201000280,룽투코리아,20091201
,E003,K,룽투코리아,A060240,합병등종료보고서(자산양수도),20151228000270,룽투코리아,20151228
,E003,K,NHN한국사이버결제,A060250,자산양수ㆍ도종료보고서,20061207000135,NHN한국사이버결제,20061207
,E003,K,NHN한국사이버결제,A060250,합병등종료보고서(자산양수도),20171101000386,NHN한국사이버결제,20171101
,E003,K,뉴보텍,A060260,합병등종료보고서(자산양수도),20190411002097,뉴보텍,20190411
,E003,K,큐렉소,A060280,자산양수ㆍ도종료보고서,20060221000124,큐렉소,20060221
,E003,K,큐렉소,A060280,자산양수ㆍ도종료보고서,20060221000125,큐렉소,20060221
,E003,K,큐렉소,A060280,자산양수ㆍ도종료보고서,20060221000127,큐렉소,20060221
,E003,K,큐렉소,A060280,합병등종료보고서(영업양수도),20170922000227,큐렉소,20170922
,E003,K,에스에이티,A060540,자산양수ㆍ도종료보고서,20071207000253,에스에이티,20071207
,E003,K,에스에이티,A060540,합병등종료보고서(자산양수도),20141107000207,에스에이티,20141107
,E003,K,아이리버,A060570,합병등종료보고서(자산양수도),20170929001059,아이리버,20170929
,E003,K,아이리버,A060570,합병등종료보고서(자산양수도),20180228001278,아이리버,20180228
,E003,K,퍼시픽바이오,A060900,자산양수ㆍ도종료보고서,20071001000250,퍼시픽바이오,20071001
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121030000035,한라홀딩스,20121030
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121031000160,한라홀딩스,20121031
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121101000185,한라홀딩스,20121101
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121102000172,한라홀딩스,20121102
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121102000186,한라홀딩스,20121102
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121112000466,한라홀딩스,20121113
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121112000461,한라홀딩스,20121113
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20121112000471,한라홀딩스,20121113
,E003,Y,한라홀딩스,A060980,합병등종료보고서(자산양수도),20141110000305,한라홀딩스,20141110
,E003,K,알에프텍,A061040,합병등종료보고서(자산양수도),20090903000076,알에프텍,20090903
,E003,K,티엘아이,A062860,합병등종료보고서(자산양수도),20110125000129,티엘아이,20110125
,E003,K,티엘아이,A062860,합병등종료보고서(자산양수도),20110429001357,티엘아이,20110429
,E003,K,게임빌,A063080,합병등종료보고서(자산양수도),20131219000281,게임빌,20131219
,E003,K,서울옥션,A063170,합병등종료보고서(자산양수도),20170511002756,서울옥션,20170511
,E003,K,한국전자금융,A063570,자산양수ㆍ도종료보고서,20080814000494,한국전자금융,20080814
,E003,K,한국전자금융,A063570,합병등종료보고서(자산양수도),20140819000224,한국전자금융,20140819
,E003,K,한국전자금융,A063570,[기재정정]합병등종료보고서(자산양수도),20150820000387,한국전자금융,20150820
,E003,K,한국전자금융,A063570,합병등종료보고서(자산양수도),20170829000342,한국전자금융,20170829
,E003,K,인텍플러스,A064290,합병등종료보고서(자산양수도),20171229000362,인텍플러스,20171229
,E003,K,브리지텍,A064480,합병등종료보고서(자산양수도),20170324000779,브리지텍,20170324
,E003,K,바른전자,A064520,합병등종료보고서(영업양수도),20150417000321,바른전자,20150417
,E003,K,티씨케이,A064760,합병등종료보고서(자산양수도),20100520000094,티씨케이,20100520
,E003,K,필링크,A064800,자산양수ㆍ도종료보고서,20070907000072,필링크,20070907
,E003,K,필링크,A064800,합병등종료보고서(자산양수도),20151222000173,필링크,20151222
,E003,K,필링크,A064800,합병등종료보고서(자산양수도),20160125000258,필링크,20160125
,E003,K,케이프,A064820,자산양수ㆍ도종료보고서,20070718000166,케이프,20070718
,E003,K,지엔코,A065060,자산양수ㆍ도종료보고서,20060414000231,지엔코,20060414
,E003,K,지엔코,A065060,자산양수ㆍ도종료보고서,20071108000091,지엔코,20071108
,E003,K,지엔코,A065060,자산양수ㆍ도종료보고서,20080630000207,지엔코,20080630
,E003,K,탑엔지니어링,A065130,합병등종료보고서(자산양수도),20150617000052,탑엔지니어링,20150617
,E003,K,MP그룹,A065150,자산양수ㆍ도종료보고서,20070730000283,MP그룹,20070730
,E003,K,MP그룹,A065150,자산양수ㆍ도종료보고서,20071226000245,MP그룹,20071226
,E003,K,MP그룹,A065150,합병등종료보고서(자산양수도),20090901000376,MP그룹,20090901
,E003,K,MP그룹,A065150,합병등종료보고서(자산양수도),20151001000257,MP그룹,20151001
,E003,K,MP그룹,A065150,합병등종료보고서(자산양수도),20171227000213,MP그룹,20171227
,E003,K,MP그룹,A065150,합병등종료보고서(자산양수도),20181015000476,MP그룹,20181015
,E003,K,에프티이앤이,A065160,자산양수ㆍ도종료보고서,20060519000061,에프티이앤이,20060519
,E003,K,에프티이앤이,A065160,자산양수ㆍ도종료보고서,20081023000153,에프티이앤이,20081023
,E003,K,넥스트BT,A065170,자산양수ㆍ도종료보고서,20080502000904,넥스트BT,20080502
,E003,K,넥스트BT,A065170,합병등종료보고서(자산양수도),20091214000252,넥스트BT,20091214
,E003,K,신성델타테크,A065350,합병등종료보고서(자산양수도),20101015000129,신성델타테크,20101015
,E003,K,에스아이리소스,A065420,자산양수ㆍ도종료보고서,20080701000069,에스아이리소스,20080701
,E003,K,에스아이리소스,A065420,합병등종료보고서(자산양수도),20100608000116,에스아이리소스,20100608
,E003,K,에스아이리소스,A065420,합병등종료보고서(자산양수도),20110304000502,에스아이리소스,20110304
,E003,K,에스아이리소스,A065420,합병등종료보고서(자산양수도),20110812000482,에스아이리소스,20110812
,E003,K,에스아이리소스,A065420,합병등종료보고서(자산양수도),20120113000273,에스아이리소스,20120113
,E003,K,이루온,A065440,자산양수ㆍ도종료보고서,20090331001396,이루온,20090331
,E003,K,이루온,A065440,합병등종료보고서(자산양수도),20120329000639,이루온,20120329
,E003,K,오리엔트정공,A065500,자산양수ㆍ도종료보고서,20090206000050,오리엔트정공,20090206
,E003,K,녹원씨엔아이,A065560,합병등종료보고서(자산양수도),20150901000260,녹원씨엔아이,20150901
,E003,K,녹원씨엔아이,A065560,합병등종료보고서(자산양수도),20160422000498,녹원씨엔아이,20160422
,E003,K,녹원씨엔아이,A065560,합병등종료보고서(자산양수도),20170712000287,녹원씨엔아이,20170712
,E003,K,녹원씨엔아이,A065560,합병등종료보고서(자산양수도),20171130001839,녹원씨엔아이,20171201
,E003,K,안트로젠,A065660,합병등종료보고서(자산양수도),20161219000117,안트로젠,20161219
,E003,K,안트로젠,A065660,합병등종료보고서(자산양수도),20170428001862,안트로젠,20170428
,E003,K,대진디엠피,A065690,합병등종료보고서(자산양수도),20180330001585,대진디엠피,20180330
,E003,K,서호전기,A065710,합병등종료보고서(자산양수도),20090427000703,서호전기,20090427
,E003,K,CS,A065770,자산양수ㆍ도종료보고서,20070330000594,CS,20070330
,E003,K,CS,A065770,자산양수ㆍ도종료보고서,20080115000114,CS,20080115
,E003,K,CS,A065770,합병등종료보고서(자산양수도),20180110000128,CS,20180110
,E003,K,바이오빌,A065940,합병등종료보고서(자산양수도),20170314000608,바이오빌,20170314
,E003,K,한프,A066110,합병등종료보고서(자산양수도),20161114002554,한프,20161114
,E003,K,와이오엠,A066430,자산양수ㆍ도종료보고서,20060403000952,와이오엠,20060403
,E003,K,와이오엠,A066430,합병등종료보고서(자산양수도),20100702000251,와이오엠,20100702
,E003,K,와이오엠,A066430,합병등종료보고서(자산양수도),20141229000356,와이오엠,20141229
,E003,K,테라젠이텍스,A066700,자산양수ㆍ도종료보고서,20071121000115,테라젠이텍스,20071121
,E003,K,씨씨에스,A066790,자산양수ㆍ도종료보고서,20050909000111,씨씨에스,20050909
,E003,N,제노텍,A066830,합병등종료보고서(영업양수도),20180817000152,제노텍,20180817
,E003,K,디에이피,A066900,합병등종료보고서(자산양수도),20100924000079,디에이피,20100924
,E003,K,브레인콘텐츠,A066980,자산양수ㆍ도종료보고서,20080304000160,브레인콘텐츠,20080304
,E003,K,아프리카TV,A067160,자산양수ㆍ도종료보고서,20070604000247,아프리카TV,20070604
,E003,K,아프리카TV,A067160,자산양수ㆍ도종료보고서,20071012000107,아프리카TV,20071012
,E003,K,아프리카TV,A067160,합병등종료보고서(영업양수도),20141128001251,아프리카TV,20141128
,E003,K,멀티캠퍼스,A067280,합병등종료보고서(영업양수도),20151110000302,멀티캠퍼스,20151110
,E003,K,JW신약,A067290,[기재정정]자산양수ㆍ도종료보고서,20050629000386,JW신약,20050629
,E003,K,JW신약,A067290,합병등종료보고서(자산양수도),20091016000060,JW신약,20091016
,E003,K,에이치엘비생명과학,A067630,합병등종료보고서(자산양수도),20160404001238,에이치엘비생명과학,20160404
,E003,K,에이치엘비생명과학,A067630,합병등종료보고서(자산양수도),20160805000331,에이치엘비생명과학,20160805
,E003,K,에이치엘비생명과학,A067630,합병등종료보고서(자산양수도),20180321000534,에이치엘비생명과학,20180321
,E003,K,에이치엘비생명과학,A067630,합병등종료보고서(자산양수도),20180816000129,에이치엘비생명과학,20180816
,E003,Y,세이브존I&C,A067830,[기재정정]자산양수ㆍ도종료보고서,20080625000202,세이브존I&C,20080625
,E003,K,도이치모터스,A067990,자산양수ㆍ도종료보고서,20060918000091,도이치모터스,20060918
,E003,K,도이치모터스,A067990,자산양수ㆍ도종료보고서,20080130000163,도이치모터스,20080130
,E003,K,다원시스,A068240,합병등종료보고서(영업양수도),20110412000671,다원시스,20110412
,E003,Y,삼성출판사,A068290,자산양수ㆍ도종료보고서,20050902000216,삼성출판사,20050902
,E003,K,웹젠,A069080,합병등종료보고서(자산양수도),20110216000182,웹젠,20110216
,E003,K,웹젠,A069080,합병등종료보고서(자산양수도),20130215000302,웹젠,20130215
,E003,K,웹젠,A069080,합병등종료보고서(자산양수도),20131010000339,웹젠,20131010
,E003,K,누리플랜,A069140,합병등종료보고서(자산양수도),20160404000847,누리플랜,20160404
,E003,K,누리플랜,A069140,합병등종료보고서(자산양수도),20160414002189,누리플랜,20160414
,E003,K,누리플랜,A069140,합병등종료보고서(자산양수도),20180406001013,누리플랜,20180406
,E003,K,엔텔스,A069410,합병등종료보고서(자산양수도),20141031001948,엔텔스,20141031
,E003,Y,대호에이엘,A069460,합병등종료보고서(자산양수도),20160311000707,대호에이엘,20160311
,E003,Y,대호에이엘,A069460,합병등종료보고서(자산양수도),20180928000793,대호에이엘,20180928
,E003,K,아이에스이커머스,A069920,자산양수ㆍ도종료보고서,20080228000456,아이에스이커머스,20080228
,E003,Y,현대백화점,A069960,자산양수ㆍ도종료보고서,20090331002131,현대백화점,20090331
,E003,K,한솔시큐어,A070300,합병등종료보고서(자산양수도),20130913000167,한솔시큐어,20130913
,E003,K,한솔시큐어,A070300,합병등종료보고서(자산양수도),20170907000328,한솔시큐어,20170907
,E003,K,한솔인티큐브,A070590,영업양수ㆍ도종료보고서,20080718000225,한솔인티큐브,20080718
,E003,K,한솔인티큐브,A070590,합병등종료보고서(자산양수도),20130913000148,한솔인티큐브,20130913
,E003,K,한솔인티큐브,A070590,합병등종료보고서(자산양수도),20170907000308,한솔인티큐브,20170907
,E003,K,인피니트헬스케어,A071200,합병등종료보고서(자산양수도),20190509000496,인피니트헬스케어,20190509
,E003,K,메가스터디,A072870,자산양수ㆍ도종료보고서,20051230000456,메가스터디,20051231
,E003,K,케이에스피,A073010,자산양수ㆍ도종료보고서,20050902000240,케이에스피,20050902
,E003,K,에스모,A073070,합병등종료보고서(자산양수도),20190412002332,에스모,20190412
,E003,Y,금호타이어,A073240,자산양수ㆍ도종료보고서,20061215000246,금호타이어,20061215
,E003,K,이노와이어리스,A073490,자산양수ㆍ도종료보고서,20050930000182,이노와이어리스,20050930
,E003,K,이노와이어리스,A073490,합병등종료보고서(자산양수도),20100226000659,이노와이어리스,20100226
,E003,K,이노와이어리스,A073490,합병등종료보고서(자산양수도),20140725000080,이노와이어리스,20140725
,E003,K,이노와이어리스,A073490,합병등종료보고서(자산양수도),20140904000115,이노와이어리스,20140904
,E003,K,아미노로직스,A074430,자산양수ㆍ도종료보고서,20070906000064,아미노로직스,20070906
,E003,K,아미노로직스,A074430,자산양수ㆍ도종료보고서,20080201000142,아미노로직스,20080201
,E003,K,아미노로직스,A074430,자산양수ㆍ도종료보고서,20081021000187,아미노로직스,20081021
,E003,K,아미노로직스,A074430,합병등종료보고서(자산양수도),20151016000038,아미노로직스,20151016
,E003,Y,나노메딕스,A074610,[기재정정]자산양수ㆍ도종료보고서,20060720000204,나노메딕스,20060720
,E003,Y,나노메딕스,A074610,자산양수ㆍ도종료보고서,20070102000150,나노메딕스,20070102
,E003,K,플랜티넷,A075130,합병등종료보고서(영업양수도),20190502000635,플랜티넷,20190502
,E003,Y,새론오토모티브,A075180,영업양수ㆍ도종료보고서,20090112000167,새론오토모티브,20090112
,E003,K,한컴지엠디,A077280,자산양수ㆍ도종료보고서,20050816001128,한컴지엠디,20050816
,E003,K,한컴지엠디,A077280,합병등종료보고서(자산양수도),20091201000256,한컴지엠디,20091201
,E003,K,한컴지엠디,A077280,합병등종료보고서(자산양수도),20150204000298,한컴지엠디,20150204
,E003,K,덕산하이메탈,A077360,자산양수ㆍ도종료보고서,20080804000151,덕산하이메탈,20080804
,E003,K,덕산하이메탈,A077360,합병등종료보고서(자산양수도),20130604000250,덕산하이메탈,20130604
,E003,Y,유니퀘스트,A077500,자산양수ㆍ도종료보고서,20051223000141,유니퀘스트,20051223
,E003,Y,유니퀘스트,A077500,자산양수ㆍ도종료보고서,20070413000755,유니퀘스트,20070413
,E003,Y,유니퀘스트,A077500,자산양수ㆍ도종료보고서,20081128000039,유니퀘스트,20081128
,E003,Y,텔코웨어,A078000,자산양수ㆍ도종료보고서,20060213000409,텔코웨어,20060213
,E003,K,국일제지,A078130,자산양수ㆍ도종료보고서,20090130000298,국일제지,20090130
,E003,K,국일제지,A078130,합병등종료보고서(자산양수도),20130430000997,국일제지,20130430
,E003,K,국일제지,A078130,합병등종료보고서(자산양수도),20151022000260,국일제지,20151022
,E003,K,HB테크놀러지,A078150,자산양수ㆍ도종료보고서,20050110000219,HB테크놀러지,20050110
,E003,K,HB테크놀러지,A078150,자산양수ㆍ도종료보고서,20061017000103,HB테크놀러지,20061017
,E003,K,HB테크놀러지,A078150,합병등종료보고서(자산양수도),20131129001360,HB테크놀러지,20131129
,E003,K,HB테크놀러지,A078150,합병등종료보고서(자산양수도),20180814001899,HB테크놀러지,20180814
,E003,Y,에이블씨엔씨,A078520,합병등종료보고서(자산양수도),20190226002660,에이블씨엔씨,20190226
,E003,Y,에이블씨엔씨,A078520,합병등종료보고서(자산양수도),20190228006842,에이블씨엔씨,20190228
,E003,K,두올산업,A078590,합병등종료보고서(자산양수도),20181113000161,두올산업,20181113
,E003,K,두올산업,A078590,합병등종료보고서(자산양수도),20190409002439,두올산업,20190409
,E003,K,두올산업,A078590,합병등종료보고서(자산양수도),20190415000414,두올산업,20190415
,E003,K,아이오케이,A078860,합병등종료보고서(자산양수도),20150130000078,아이오케이,20150130
,E003,K,아이오케이,A078860,합병등종료보고서(자산양수도),20150722000054,아이오케이,20150722
,E003,K,아이오케이,A078860,합병등종료보고서(자산양수도),20151215000159,아이오케이,20151215
,E003,K,아이오케이,A078860,합병등종료보고서(자산양수도),20160328000276,아이오케이,20160328
,E003,K,아이오케이,A078860,합병등종료보고서(자산양수도),20160328000272,아이오케이,20160328
,E003,K,가온미디어,A078890,자산양수ㆍ도종료보고서,20060512000873,가온미디어,20060512
,E003,K,일경산업개발,A078940,합병등종료보고서(자산양수도),20140320000577,일경산업개발,20140320
,E003,K,일경산업개발,A078940,합병등종료보고서(자산양수도),20141217000109,일경산업개발,20141217
,E003,Y,CJ CGV,A079160,자산양수ㆍ도종료보고서,20050401001204,CJ CGV,20050401
,E003,K,디이엔티,A079810,합병등종료보고서(자산양수도),20161028000238,디이엔티,20161028
,E003,Y,휴비스,A079980,합병등종료보고서(자산양수도),20141121000126,휴비스,20141121
,E003,K,이상네트웍스,A080010,자산양수ㆍ도종료보고서,20051212000175,이상네트웍스,20051212
,E003,K,이상네트웍스,A080010,합병등종료보고서(자산양수도),20100217000218,이상네트웍스,20100217
,E003,K,이상네트웍스,A080010,합병등종료보고서(자산양수도),20180904000172,이상네트웍스,20180904
,E003,K,제주반도체,A080220,자산양수ㆍ도종료보고서,20070809000331,제주반도체,20070809
,E003,K,모다이노칩,A080420,자산양수ㆍ도종료보고서,20061219000194,모다이노칩,20061219
,E003,K,에스제이케이,A080440,자산양수ㆍ도종료보고서,20051125000054,에스제이케이,20051125
,E003,K,에스제이케이,A080440,자산양수ㆍ도종료보고서,20060411000429,에스제이케이,20060411
,E003,K,에스제이케이,A080440,자산양수ㆍ도종료보고서,20060602000343,에스제이케이,20060605
,E003,K,에스제이케이,A080440,자산양수ㆍ도종료보고서,20060602000347,에스제이케이,20060605
,E003,K,에스제이케이,A080440,합병등종료보고서(영업양수도),20150519000216,에스제이케이,20150519
,E003,K,코디,A080530,합병등종료보고서(자산양수도),20171030000296,코디,20171030
,E003,K,성우전자,A081580,자산양수ㆍ도종료보고서,20080905000166,성우전자,20080905
,E003,K,성우전자,A081580,합병등종료보고서(자산양수도),20090313000369,성우전자,20090313
,E003,Y,휠라코리아,A081660,합병등종료보고서(자산양수도),20151224000347,휠라코리아,20151224
,E003,K,젬백스,A082270,자산양수ㆍ도종료보고서,20080707000317,젬백스,20080707
,E003,K,젬백스,A082270,자산양수ㆍ도종료보고서,20081017000190,젬백스,20081017
,E003,K,젬백스,A082270,합병등종료보고서(자산양수도),20130322000285,젬백스,20130322
,E003,K,젬백스,A082270,합병등종료보고서(자산양수도),20140110000524,젬백스,20140110
,E003,Y,HSD엔진,A082740,합병등종료보고서(자산양수도),20160608000026,HSD엔진,20160608
,E003,K,루미마이크로,A082800,합병등종료보고서(자산양수도),20150715000253,루미마이크로,20150715
,E003,K,KJ프리텍,A083470,합병등종료보고서(자산양수도),20100120000113,KJ프리텍,20100120
,E003,K,케이엠,A083550,합병등종료보고서(자산양수도),20140430000073,케이엠,20140430
,E003,K,인콘,A083640,자산양수ㆍ도종료보고서,20081104000151,인콘,20081104
,E003,K,인콘,A083640,합병등종료보고서(자산양수도),20110713000153,인콘,20110713
,E003,K,인콘,A083640,합병등종료보고서(자산양수도),20150630000106,인콘,20150630
,E003,K,인콘,A083640,합병등종료보고서(자산양수도),20150730000215,인콘,20150730
,E003,K,비에이치아이,A083650,자산양수ㆍ도종료보고서,20061229000077,비에이치아이,20061229
,E003,K,비에이치아이,A083650,자산양수ㆍ도종료보고서,20070628000105,비에이치아이,20070628
,E003,K,CSA 코스믹,A083660,자산양수ㆍ도종료보고서,20070206000238,CSA 코스믹,20070206
,E003,K,크리스탈,A083790,합병등종료보고서(자산양수도),20110512003091,크리스탈,20110513
,E003,K,수성,A084180,자산양수ㆍ도종료보고서,20060327000244,수성,20060327
,E003,K,수성,A084180,자산양수ㆍ도종료보고서,20061110000432,수성,20061110
,E003,K,수성,A084180,합병등종료보고서(자산양수도),20170525000372,수성,20170525
,E003,Y,동양고속,A084670,영업양수ㆍ도종료보고서,20060428000766,동양고속,20060428
,E003,Y,동양고속,A084670,자산양수ㆍ도종료보고서,20081230000358,동양고속,20081230
,E003,Y,동양고속,A084670,합병등종료보고서(자산양수도),20101001000066,동양고속,20101001
,E003,Y,동양고속,A084670,합병등종료보고서(자산양수도),20110629000464,동양고속,20110629
,E003,Y,동양고속,A084670,합병등종료보고서(자산양수도),20120214000251,동양고속,20120214
,E003,Y,이월드,A084680,합병등종료보고서(영업양수도),20190215000547,이월드,20190215
,E003,Y,대상홀딩스,A084690,자산양수ㆍ도종료보고서,20081010000190,대상홀딩스,20081010
,E003,Y,티비에이치글로벌,A084870,자산양수ㆍ도종료보고서,20060228000412,티비에이치글로벌,20060228
,E003,Y,티비에이치글로벌,A084870,합병등종료보고서(자산양수도),20141007000204,티비에이치글로벌,20141007
,E003,K,바이로메드,A084990,[기재정정]합병등종료보고서(자산양수도),20170602000022,바이로메드,20170602
,E003,K,루트로닉,A085370,합병등종료보고서(자산양수도),20100526000287,루트로닉,20100526
,E003,K,네오티스,A085910,합병등종료보고서(자산양수도),20100325000187,네오티스,20100325
,E003,K,바이오톡스텍,A086040,합병등종료보고서(자산양수도),20171017000124,바이오톡스텍,20171017
,E003,Y,하나금융지주,A086790,합병등종료보고서(자산양수도),20120209000221,하나금융지주,20120209
,E003,K,한컴MDS,A086960,자산양수ㆍ도종료보고서,20071106000143,한컴MDS,20071106
,E003,K,쇼박스,A086980,자산양수ㆍ도종료보고서,20070817000070,쇼박스,20070817
,E003,K,펩트론,A087010,합병등종료보고서(자산양수도),20170110000478,펩트론,20170110
,E003,K,동아엘텍,A088130,합병등종료보고서(자산양수도),20090401000289,동아엘텍,20090401
,E003,Y,이리츠코크렙,A088260,합병등종료보고서(자산양수도),20181024000193,이리츠코크렙,20181024
,E003,K,이녹스,A088390,합병등종료보고서(자산양수도),20100326000311,이녹스,20100326
,E003,K,이녹스,A088390,합병등종료보고서(자산양수도),20150326000505,이녹스,20150326
,E003,Y,진도,A088790,자산양수ㆍ도종료보고서,20070608000106,진도,20070608
,E003,Y,진도,A088790,자산양수ㆍ도종료보고서,20070712000163,진도,20070712
,E003,Y,진도,A088790,자산양수ㆍ도종료보고서,20080220000141,진도,20080220
,E003,Y,진도,A088790,합병등종료보고서(자산양수도),20110331001924,진도,20110331
,E003,K,에이스테크,A088800,영업양수ㆍ도종료보고서,20070907000350,에이스테크,20070907
,E003,K,에이스테크,A088800,자산양수ㆍ도종료보고서,20071024000198,에이스테크,20071024
,E003,K,케이씨티,A089150,합병등종료보고서(자산양수도),20150619000431,케이씨티,20150619
,E003,K,THE E&M,A089230,자산양수ㆍ도종료보고서,20070518000169,THE E&M,20070518
,E003,K,THE E&M,A089230,자산양수ㆍ도종료보고서,20080415000358,THE E&M,20080415
,E003,K,THE E&M,A089230,합병등종료보고서(자산양수도),20140410001648,THE E&M,20140410
,E003,K,THE E&M,A089230,합병등종료보고서(자산양수도),20180605000435,THE E&M,20180605
,E003,K,THE E&M,A089230,합병등종료보고서(자산양수도),20181224000148,THE E&M,20181224
,E003,Y,HDC현대EP,A089470,영업양수ㆍ도종료보고서,20070716000022,HDC현대EP,20070716
,E003,K,제이티,A089790,합병등종료보고서(자산양수도),20130215000236,제이티,20130215
,E003,Y,메타랩스,A090370,자산양수ㆍ도종료보고서,20071211000218,메타랩스,20071211
,E003,Y,메타랩스,A090370,합병등종료보고서(자산양수도),20091008000304,메타랩스,20091008
,E003,Y,메타랩스,A090370,합병등종료보고서(자산양수도),20180109000164,메타랩스,20180109
,E003,Y,메타랩스,A090370,합병등종료보고서(자산양수도),20180525000219,메타랩스,20180525
,E003,Y,메타랩스,A090370,합병등종료보고서(자산양수도),20180528000455,메타랩스,20180528
,E003,Y,메타랩스,A090370,합병등종료보고서(영업양수도),20180530000281,메타랩스,20180530
,E003,Y,메타랩스,A090370,합병등종료보고서(영업양수도),20181005000721,메타랩스,20181005
,E003,Y,메타랩스,A090370,합병등종료보고서(자산양수도),20181012000215,메타랩스,20181012
,E003,Y,메타랩스,A090370,합병등종료보고서(자산양수도),20190326000484,메타랩스,20190326
,E003,K,제이스텍,A090470,자산양수ㆍ도종료보고서,20071016000072,제이스텍,20071016
,E003,K,제이스텍,A090470,합병등종료보고서(영업양수도),20151228000470,제이스텍,20151228
,E003,K,제이스텍,A090470,합병등종료보고서(자산양수도),20170718000026,제이스텍,20170718
,E003,K,아미코젠,A092040,합병등종료보고서(자산양수도),20151222000336,아미코젠,20151222
,E003,K,디엔에프,A092070,자산양수ㆍ도종료보고서,20080320000551,디엔에프,20080320
,E003,K,현우산업,A092300,합병등종료보고서(자산양수도),20111031000060,현우산업,20111031
,E003,K,한라IMS,A092460,합병등종료보고서(자산양수도),20150514001477,한라IMS,20150514
,E003,K,넥스트칩,A092600,자산양수ㆍ도종료보고서,20080707000212,넥스트칩,20080707
,E003,K,넥스트칩,A092600,합병등종료보고서(자산양수도),20160426000175,넥스트칩,20160426
,E003,Y,이아이디,A093230,합병등종료보고서(자산양수도),20140716000209,이아이디,20140716
,E003,Y,후성,A093370,자산양수ㆍ도종료보고서,20071120000114,후성,20071120
,E003,Y,후성,A093370,영업양수ㆍ도종료보고서,20080111000028,후성,20080111
,E003,Y,후성,A093370,[기재정정]합병등종료보고서(자산양수도),20120515000021,후성,20120515
,E003,K,매커스,A093520,자산양수ㆍ도종료보고서,20071101000352,매커스,20071102
,E003,Y,효성 ITX,A094280,자산양수ㆍ도종료보고서,20080901000146,효성 ITX,20080901
,E003,K,갤럭시아컴즈,A094480,자산양수ㆍ도종료보고서,20081006000202,갤럭시아컴즈,20081006
,E003,K,갤럭시아컴즈,A094480,자산양수ㆍ도종료보고서,20081121000205,갤럭시아컴즈,20081121
,E003,K,참좋은여행,A094850,합병등종료보고서(자산양수도),20110519000124,참좋은여행,20110519
,E003,K,참좋은여행,A094850,합병등종료보고서(자산양수도),20120604000102,참좋은여행,20120604
,E003,K,참좋은여행,A094850,합병등종료보고서(자산양수도),20130124000147,참좋은여행,20130124
,E003,K,코닉글로리,A094860,자산양수ㆍ도종료보고서,20070612000266,코닉글로리,20070612
,E003,K,웨이브일렉트로,A095270,자산양수ㆍ도종료보고서,20080312000081,웨이브일렉트로,20080312
,E003,K,웨이브일렉트로,A095270,자산양수ㆍ도종료보고서,20081230000324,웨이브일렉트로,20081230
,E003,K,네오위즈,A095660,합병등종료보고서(자산양수도),20101230000251,네오위즈,20101230
,E003,K,네오위즈,A095660,합병등종료보고서(자산양수도),20110718000153,네오위즈,20110718
